,file,only_download,direction,throughput_up,throughput_down,lat,long,mcs_up,mcs_down,rsrp0,rsrp1,rsrp2,rsrp3,rsrp4,rsrp5,rsrp6,rsrp7,beam_id0,beam_id1,beam_id2,beam_id3,beam_id4,beam_id5,beam_id6,beam_id7,selected_beam
69,23 Oct with GPS/23Oct23 152439.1.csv,True,E,0,289.3,45.4785,9.234502,12.0,12.0,-91.1,-84.7,-84.9,-88.1,0,0,0,0,21,26,27,28,0,0,0,0, 26
70,23 Oct with GPS/23Oct23 152439.1.csv,True,E,0,289.8,45.4785,9.234502,12.0,12.0,-90.5,-84.6,-84.9,-88.1,0,0,0,0,21,26,27,28,0,0,0,0, 26
71,23 Oct with GPS/23Oct23 152439.1.csv,True,E,0,290.2,45.478497,9.234504,12.0,12.0,-91.0,-84.6,-84.8,-88.0,0,0,0,0,21,26,27,28,0,0,0,0, 26
101,23 Oct with GPS/23Oct23 152439.1.csv,True,S,0,103.9,45.478497,9.234504,13.0,14.0,-92.2,-85.5,-89.1,-91.6,0,0,0,0,19,20,21,26,0,0,0,0, 20
102,23 Oct with GPS/23Oct23 152439.1.csv,True,S,0,197.8,45.478497,9.234504,13.0,14.0,-92.1,-85.7,-88.5,-91.4,0,0,0,0,19,20,21,26,0,0,0,0, 20
103,23 Oct with GPS/23Oct23 152439.1.csv,True,S,0,197.5,45.478497,9.234505,13.0,14.0,-91.1,-85.2,-84.5,-88.6,-91.6,0,0,0,19,20,20,21,26,0,0,0, 20
104,23 Oct with GPS/23Oct23 152439.1.csv,True,S,0,185.9,45.478497,9.234504,12.0,14.0,-91.0,-83.6,-88.5,-91.7,0,0,0,0,19,20,21,26,0,0,0,0, 20
105,23 Oct with GPS/23Oct23 152439.1.csv,True,S,0,187.1,45.478497,9.234504,13.0,14.0,-90.5,-84.8,-88.2,-92.5,0,0,0,0,19,20,21,26,0,0,0,0, 20
106,23 Oct with GPS/23Oct23 152439.1.csv,True,S,0,187.3,45.478497,9.234504,11.0,14.0,-90.8,-85.8,-88.1,-92.0,0,0,0,0,19,20,21,26,0,0,0,0, 20
107,23 Oct with GPS/23Oct23 152439.1.csv,True,S,0,187.7,45.478497,9.234505,13.0,14.0,-90.2,-85.8,-88.5,-92.2,0,0,0,0,19,20,21,26,0,0,0,0, 20
108,23 Oct with GPS/23Oct23 152439.1.csv,True,S,0,193.7,45.478497,9.234504,11.0,14.0,-89.5,-86.5,-88.6,-93.1,0,0,0,0,19,20,21,26,0,0,0,0, 20
109,23 Oct with GPS/23Oct23 152439.1.csv,True,S,0,185.4,45.478497,9.234505,12.0,14.0,-97.9,-98.7,-86.1,-88.3,-91.7,0,0,0,19,19,20,21,26,0,0,0, 20
110,23 Oct with GPS/23Oct23 152439.1.csv,True,S,0,188.2,45.478497,9.234505,11.0,14.0,-91.6,-85.7,-88.2,-92.0,0,0,0,0,19,20,21,26,0,0,0,0, 20
111,23 Oct with GPS/23Oct23 152439.1.csv,True,S,0,190.0,45.478497,9.234504,12.0,14.0,-90.6,-86.2,-88.4,-92.3,0,0,0,0,19,20,21,26,0,0,0,0, 20
112,23 Oct with GPS/23Oct23 152439.1.csv,True,S,0,187.4,45.478497,9.234504,11.0,14.0,-91.5,-86.8,-88.6,-92.3,0,0,0,0,19,20,21,26,0,0,0,0, 20
113,23 Oct with GPS/23Oct23 152439.1.csv,True,S,0,171.0,45.478497,9.234505,12.0,14.0,-91.1,-89.2,-88.2,-92.1,0,0,0,0,19,20,21,26,0,0,0,0, 20
114,23 Oct with GPS/23Oct23 152439.1.csv,True,S,0,181.7,45.478497,9.234504,13.0,14.0,-91.3,-89.0,-88.2,-91.8,0,0,0,0,19,20,21,26,0,0,0,0, 20
115,23 Oct with GPS/23Oct23 152439.1.csv,True,S,0,177.8,45.478497,9.234504,11.0,14.0,-91.0,-90.0,-88.4,-92.5,0,0,0,0,19,20,21,26,0,0,0,0, 20
116,23 Oct with GPS/23Oct23 152439.1.csv,True,S,0,149.5,45.478497,9.234505,12.0,12.0,-90.3,-89.2,-88.3,-92.1,0,0,0,0,19,20,21,26,0,0,0,0, 20
117,23 Oct with GPS/23Oct23 152439.1.csv,True,S,0,149.6,45.478497,9.234505,11.0,12.0,-90.5,-88.8,-87.8,-91.7,0,0,0,0,19,20,21,26,0,0,0,0, 20
118,23 Oct with GPS/23Oct23 152439.1.csv,True,S,0,135.3,45.478497,9.234505,12.0,12.0,-90.7,-87.3,-85.9,-92.2,0,0,0,0,19,20,21,26,0,0,0,0, 20
147,23 Oct with GPS/23Oct23 152439.1.csv,True,W,0,348.8,45.4785,9.234505,19.0,18.0,-86.7,-77.0,-88.8,-99.0,-95.8,0,0,0,21,26,28,29,29,0,0,0, 26
148,23 Oct with GPS/23Oct23 152439.1.csv,True,W,0,490.9,45.4785,9.234507,20.0,19.0,-86.9,-76.8,-89.0,-90.9,0,0,0,0,21,26,28,29,0,0,0,0, 26
149,23 Oct with GPS/23Oct23 152439.1.csv,True,W,0,475.3,45.4785,9.234507,19.0,18.0,-104.6,-76.9,-103.2,-90.0,-89.6,0,0,0,20,26,27,28,29,0,0,0, 26
150,23 Oct with GPS/23Oct23 152439.1.csv,True,W,0,479.2,45.4785,9.234507,19.0,18.0,-104.5,-103.9,-101.5,-77.6,-91.1,-90.3,0,0,20,21,21,26,28,29,0,0, 26
151,23 Oct with GPS/23Oct23 152439.1.csv,True,W,0,504.2,45.4785,9.234507,19.0,19.0,-91.0,-77.7,-92.4,-89.5,0,0,0,0,21,26,28,29,0,0,0,0, 26
152,23 Oct with GPS/23Oct23 152439.1.csv,True,W,0,506.0,45.4785,9.234505,20.0,19.0,-89.2,-77.8,-93.2,-89.7,0,0,0,0,21,26,28,29,0,0,0,0, 26
153,23 Oct with GPS/23Oct23 152439.1.csv,True,W,0,505.0,45.4785,9.234505,20.0,19.0,-88.3,-76.6,-89.6,-89.8,0,0,0,0,21,26,28,29,0,0,0,0, 26
154,23 Oct with GPS/23Oct23 152439.1.csv,True,W,0,463.7,45.4785,9.234505,19.0,18.0,-90.6,-76.5,-90.3,-89.9,0,0,0,0,21,26,28,29,0,0,0,0, 26
155,23 Oct with GPS/23Oct23 152439.1.csv,True,W,0,490.3,45.4785,9.234505,19.0,18.0,-97.1,-77.5,-92.9,-89.4,0,0,0,0,20,26,28,29,0,0,0,0, 26
156,23 Oct with GPS/23Oct23 152439.1.csv,True,W,0,479.1,45.4785,9.234505,18.0,18.0,-92.1,-105.5,-77.4,-91.8,-89.6,0,0,0,20,21,26,28,29,0,0,0, 26
157,23 Oct with GPS/23Oct23 152439.1.csv,True,W,0,501.7,45.4785,9.234505,19.0,18.0,-104.4,-77.2,-104.5,-89.9,-90.1,0,0,0,21,26,27,28,29,0,0,0, 26
158,23 Oct with GPS/23Oct23 152439.1.csv,True,W,0,485.1,45.4785,9.234505,19.0,18.0,-104.8,-100.1,-103.4,-77.2,-89.5,-93.8,-89.8,0,21,21,21,26,28,29,29,0, 26
159,23 Oct with GPS/23Oct23 152439.1.csv,True,W,0,492.3,45.4785,9.234505,20.0,18.0,-89.0,-77.1,-89.2,-102.7,0,0,0,0,21,26,28,29,0,0,0,0, 26
160,23 Oct with GPS/23Oct23 152439.1.csv,True,W,0,477.4,45.4785,9.234505,19.0,18.0,-104.7,-98.7,-77.4,-96.9,-103.0,-96.7,0,0,20,20,26,28,29,29,0,0, 26
161,23 Oct with GPS/23Oct23 152439.1.csv,True,W,0,479.9,45.4785,9.234505,18.0,18.0,-93.1,-103.7,-102.4,-98.5,-78.0,-103.7,-90.0,0,20,21,21,21,26,28,29,0, 26
0,23 Oct with GPS/23Oct23 153640.1.csv,False,N,14.3,567.2,45.477512,9.234531,26.0,27.0,-86.1,-74.3,-61.8,-73.2,0,0,0,0,12,13,18,19,0,0,0,0, 18
1,23 Oct with GPS/23Oct23 153640.1.csv,False,N,20.3,1250.0,45.477512,9.234537,26.0,27.0,-81.0,-74.8,-62.2,-74.1,0,0,0,0,12,13,18,19,0,0,0,0, 18
2,23 Oct with GPS/23Oct23 153640.1.csv,False,N,20.5,1276.9,45.477516,9.234537,26.0,27.0,-80.5,-74.8,-62.1,-75.3,0,0,0,0,12,13,18,19,0,0,0,0, 18
3,23 Oct with GPS/23Oct23 153640.1.csv,False,N,20.4,1286.1,45.477516,9.23454,26.0,27.0,-80.3,-74.7,-61.9,-75.6,0,0,0,0,12,13,18,19,0,0,0,0, 18
4,23 Oct with GPS/23Oct23 153640.1.csv,False,N,20.4,1273.1,45.477516,9.23454,26.0,27.0,-80.1,-74.6,-61.8,-75.0,0,0,0,0,12,13,18,19,0,0,0,0, 18
5,23 Oct with GPS/23Oct23 153640.1.csv,False,N,20.3,1271.9,45.477516,9.234542,26.0,27.0,-80.3,-74.7,-61.9,-74.6,0,0,0,0,12,13,18,19,0,0,0,0, 18
6,23 Oct with GPS/23Oct23 153640.1.csv,False,N,20.4,1293.3,45.477516,9.234545,26.0,27.0,-80.2,-74.7,-61.9,-74.7,0,0,0,0,12,13,18,19,0,0,0,0, 18
7,23 Oct with GPS/23Oct23 153640.1.csv,False,N,20.4,1273.7,45.477516,9.234545,26.0,27.0,-80.2,-74.7,-61.8,-74.9,0,0,0,0,12,13,18,19,0,0,0,0, 18
8,23 Oct with GPS/23Oct23 153640.1.csv,False,N,20.2,1276.2,45.477516,9.234545,26.0,27.0,-74.6,-61.8,-75.1,-97.8,0,0,0,0,13,18,19,20,0,0,0,0, 18
9,23 Oct with GPS/23Oct23 153640.1.csv,False,N,20.2,1262.9,45.477516,9.234545,26.0,27.0,-74.6,-61.9,-74.7,-93.6,-88.1,0,0,0,13,18,19,20,20,0,0,0, 18
10,23 Oct with GPS/23Oct23 153640.1.csv,False,N,20.1,1278.2,45.477516,9.234544,26.0,27.0,-74.5,-61.9,-74.6,-82.8,0,0,0,0,13,18,19,20,0,0,0,0, 18
11,23 Oct with GPS/23Oct23 153640.1.csv,False,N,20.0,1259.4,45.477512,9.234545,26.0,27.0,-73.7,-61.3,-74.3,-81.6,0,0,0,0,13,18,19,20,0,0,0,0, 18
12,23 Oct with GPS/23Oct23 153640.1.csv,False,N,20.2,1290.2,45.477512,9.234545,26.0,27.0,-73.5,-61.3,-74.0,-97.6,0,0,0,0,13,18,19,29,0,0,0,0, 18
13,23 Oct with GPS/23Oct23 153640.1.csv,False,N,20.2,1267.6,45.477512,9.234545,26.0,27.0,-73.3,-61.1,-73.6,-97.2,0,0,0,0,13,18,19,29,0,0,0,0, 18
14,23 Oct with GPS/23Oct23 153640.1.csv,False,N,18.7,1213.6,45.477512,9.234545,26.0,27.0,-73.2,-61.1,-73.5,-97.2,0,0,0,0,13,18,19,29,0,0,0,0, 18
15,23 Oct with GPS/23Oct23 153640.1.csv,False,N,20.2,1255.1,45.477512,9.234544,26.0,27.0,-73.2,-61.1,-73.4,-97.1,-96.8,-92.1,0,0,13,18,19,29,29,29,0,0, 18
16,23 Oct with GPS/23Oct23 153640.1.csv,False,N,20.4,1261.2,45.477512,9.234544,26.0,27.0,-73.2,-61.2,-73.4,-78.0,0,0,0,0,13,18,19,29,0,0,0,0, 18
17,23 Oct with GPS/23Oct23 153640.1.csv,False,N,191.8,3.3,45.477516,9.234544,28.0,7.0,-73.0,-61.1,-73.4,-76.1,0,0,0,0,13,18,19,29,0,0,0,0, 18
18,23 Oct with GPS/23Oct23 153640.1.csv,False,N,191.9,3.3,45.477516,9.234545,28.0,4.0,-73.1,-61.1,-73.4,-76.0,0,0,0,0,13,18,19,29,0,0,0,0, 18
19,23 Oct with GPS/23Oct23 153640.1.csv,False,N,191.8,2.5,45.477516,9.234545,28.0,4.0,-73.2,-61.2,-73.8,-76.0,0,0,0,0,13,18,19,29,0,0,0,0, 18
20,23 Oct with GPS/23Oct23 153640.1.csv,False,N,206.2,3.0,45.477516,9.234545,28.0,4.0,-73.3,-61.2,-74.3,-76.0,0,0,0,0,13,18,19,29,0,0,0,0, 18
21,23 Oct with GPS/23Oct23 153640.1.csv,False,N,250.7,3.2,45.47752,9.234547,28.0,4.0,-73.3,-61.2,-74.3,-76.1,0,0,0,0,13,18,19,29,0,0,0,0, 18
22,23 Oct with GPS/23Oct23 153640.1.csv,False,N,250.8,3.3,45.477516,9.234545,28.0,4.0,-73.2,-61.3,-73.9,-76.2,0,0,0,0,13,18,19,29,0,0,0,0, 18
23,23 Oct with GPS/23Oct23 153640.1.csv,False,N,250.8,3.2,45.477516,9.234545,28.0,4.0,-73.0,-61.2,-74.0,-75.9,0,0,0,0,13,18,19,29,0,0,0,0, 18
24,23 Oct with GPS/23Oct23 153640.1.csv,False,N,250.8,3.0,45.477516,9.234545,28.0,4.0,-73.2,-61.3,-74.0,-87.8,0,0,0,0,13,18,19,20,0,0,0,0, 18
25,23 Oct with GPS/23Oct23 153640.1.csv,False,N,250.8,2.9,45.477516,9.234545,28.0,4.0,-73.6,-61.7,-74.8,-81.9,0,0,0,0,13,18,19,20,0,0,0,0, 18
26,23 Oct with GPS/23Oct23 153640.1.csv,False,N,250.8,3.0,45.477512,9.234547,28.0,4.0,-73.6,-61.7,-74.7,-81.3,0,0,0,0,13,18,19,20,0,0,0,0, 18
27,23 Oct with GPS/23Oct23 153640.1.csv,False,N,250.9,2.9,45.477512,9.234547,28.0,4.0,-73.7,-61.8,-74.7,-81.6,0,0,0,0,13,18,19,20,0,0,0,0, 18
28,23 Oct with GPS/23Oct23 153640.1.csv,False,N,250.8,2.9,45.477512,9.234544,28.0,4.0,-73.6,-61.8,-74.3,-81.5,0,0,0,0,13,18,19,20,0,0,0,0, 18
29,23 Oct with GPS/23Oct23 153640.1.csv,False,N,250.8,3.2,45.477512,9.234549,28.0,4.0,-73.6,-61.7,-74.3,-81.6,0,0,0,0,13,18,19,20,0,0,0,0, 18
30,23 Oct with GPS/23Oct23 153640.1.csv,False,N,250.8,3.7,45.477512,9.234549,28.0,4.0,-73.6,-61.7,-74.3,-81.6,0,0,0,0,13,18,19,20,0,0,0,0, 18
31,23 Oct with GPS/23Oct23 153640.1.csv,False,N,250.8,3.0,45.477512,9.234549,28.0,4.0,-73.6,-61.8,-74.7,-81.5,0,0,0,0,13,18,19,20,0,0,0,0, 18
32,23 Oct with GPS/23Oct23 153640.1.csv,False,N,250.8,2.7,45.477512,9.23455,28.0,4.0,-73.7,-61.8,-74.8,-81.8,0,0,0,0,13,18,19,20,0,0,0,0, 18
33,23 Oct with GPS/23Oct23 153640.1.csv,False,N,250.8,3.2,45.477512,9.23455,28.0,4.0,-73.7,-61.7,-74.8,-81.8,0,0,0,0,13,18,19,20,0,0,0,0, 18
34,23 Oct with GPS/23Oct23 153640.1.csv,False,N,250.8,2.9,45.477512,9.234553,28.0,4.0,-73.7,-61.7,-75.0,-81.8,0,0,0,0,13,18,19,20,0,0,0,0, 18
35,23 Oct with GPS/23Oct23 153640.1.csv,False,E,7.9,233.0,45.477516,9.23458,26.0,21.0,-83.8,-73.3,-80.6,-86.5,0,0,0,0,13,18,19,29,0,0,0,0, 18
36,23 Oct with GPS/23Oct23 153640.1.csv,False,E,20.4,900.9,45.477516,9.234582,26.0,20.0,-83.8,-72.9,-81.1,-86.6,0,0,0,0,13,18,19,29,0,0,0,0, 18
37,23 Oct with GPS/23Oct23 153640.1.csv,False,E,20.3,899.0,45.47752,9.234583,26.0,20.0,-83.1,-72.0,-81.1,-86.2,0,0,0,0,13,18,19,29,0,0,0,0, 18
38,23 Oct with GPS/23Oct23 153640.1.csv,False,E,20.4,817.9,45.47752,9.234583,26.0,17.0,-83.4,-72.3,-80.1,-86.1,0,0,0,0,13,18,19,29,0,0,0,0, 18
39,23 Oct with GPS/23Oct23 153640.1.csv,False,E,20.0,835.3,45.477516,9.234587,26.0,18.0,-84.2,-72.8,-79.6,-88.1,0,0,0,0,13,18,19,29,0,0,0,0, 18
40,23 Oct with GPS/23Oct23 153640.1.csv,False,E,20.5,936.6,45.477516,9.234589,26.0,20.0,-82.6,-71.4,-78.8,-86.5,0,0,0,0,13,18,19,29,0,0,0,0, 18
41,23 Oct with GPS/23Oct23 153640.1.csv,False,E,20.5,836.0,45.477516,9.234589,26.0,18.0,-83.0,-82.8,-71.4,-72.1,-78.7,-79.4,-86.0,0,13,13,18,18,19,19,29,0, 18
42,23 Oct with GPS/23Oct23 153640.1.csv,False,E,20.5,774.5,45.477516,9.23459,26.0,17.0,-84.0,-70.6,-78.3,-87.3,-88.4,0,0,0,13,18,19,29,29,0,0,0, 18
43,23 Oct with GPS/23Oct23 153640.1.csv,False,E,20.5,839.4,45.477516,9.23459,26.0,18.0,-99.7,-94.9,-83.9,-72.1,-78.5,0,0,0,12,12,13,18,19,0,0,0, 18
44,23 Oct with GPS/23Oct23 153640.1.csv,False,E,20.4,799.2,45.477516,9.23459,26.0,17.0,-88.7,-82.3,-70.4,-77.5,0,0,0,0,12,13,18,19,0,0,0,0, 18
45,23 Oct with GPS/23Oct23 153640.1.csv,False,E,20.0,788.0,45.477516,9.234596,26.0,18.0,-87.8,-82.7,-70.6,-78.1,0,0,0,0,12,13,18,19,0,0,0,0, 18
46,23 Oct with GPS/23Oct23 153640.1.csv,False,E,20.1,721.8,45.477516,9.234596,26.0,17.0,-88.2,-83.7,-84.3,-71.4,-78.2,0,0,0,12,13,13,18,19,0,0,0, 18
47,23 Oct with GPS/23Oct23 153640.1.csv,False,E,20.2,776.0,45.477512,9.234595,26.0,17.0,-88.7,-82.0,-70.2,-78.1,-78.4,0,0,0,12,13,18,19,19,0,0,0, 18
48,23 Oct with GPS/23Oct23 153640.1.csv,False,E,20.2,800.1,45.477512,9.234595,26.0,17.0,-88.8,-81.7,-69.5,-77.7,0,0,0,0,12,13,18,19,0,0,0,0, 18
49,23 Oct with GPS/23Oct23 153640.1.csv,False,E,20.5,786.4,45.477512,9.234596,26.0,17.0,-90.0,-80.9,-70.8,-78.1,-78.4,0,0,0,12,13,18,19,19,0,0,0, 18
50,23 Oct with GPS/23Oct23 153640.1.csv,False,E,20.4,808.6,45.477512,9.234596,26.0,17.0,-88.7,-82.0,-72.5,-79.0,0,0,0,0,12,13,18,19,0,0,0,0, 18
51,23 Oct with GPS/23Oct23 153640.1.csv,False,E,18.0,679.7,45.477512,9.234595,21.0,15.0,-88.4,-83.1,-73.7,-80.3,0,0,0,0,12,13,18,19,0,0,0,0, 18
52,23 Oct with GPS/23Oct23 153640.1.csv,False,E,11.0,357.9,45.477512,9.234596,20.0,15.0,-97.1,-83.3,-74.4,-73.6,-80.4,-102.8,0,0,12,13,18,18,19,27,0,0, 18
53,23 Oct with GPS/23Oct23 153640.1.csv,False,E,61.6,1.2,45.477512,9.234596,19.0,3.0,-96.7,-93.5,-82.2,-70.7,-79.9,-80.2,0,0,12,12,13,18,19,19,0,0, 18
54,23 Oct with GPS/23Oct23 153640.1.csv,False,E,104.9,2.1,45.477512,9.234598,19.0,5.0,-88.7,-82.0,-70.2,-80.9,0,0,0,0,12,13,18,19,0,0,0,0, 18
55,23 Oct with GPS/23Oct23 153640.1.csv,False,E,103.4,1.9,45.477516,9.234596,19.0,5.0,-87.6,-81.3,-69.7,-80.1,0,0,0,0,12,13,18,19,0,0,0,0, 18
56,23 Oct with GPS/23Oct23 153640.1.csv,False,E,98.0,1.6,45.477516,9.2346,19.0,3.0,-87.8,-81.6,-70.0,-80.5,-79.8,0,0,0,12,13,18,19,19,0,0,0, 18
57,23 Oct with GPS/23Oct23 153640.1.csv,False,E,132.9,2.0,45.477516,9.234598,19.0,3.0,-88.3,-81.9,-70.7,-80.1,0,0,0,0,12,13,18,19,0,0,0,0, 18
58,23 Oct with GPS/23Oct23 153640.1.csv,False,E,132.9,1.6,45.477516,9.234598,19.0,3.0,-87.7,-81.2,-70.0,-79.5,0,0,0,0,12,13,18,19,0,0,0,0, 18
59,23 Oct with GPS/23Oct23 153640.1.csv,False,E,132.7,2.1,45.477516,9.234596,19.0,3.0,-87.8,-81.3,-70.1,-79.7,0,0,0,0,12,13,18,19,0,0,0,0, 18
60,23 Oct with GPS/23Oct23 153640.1.csv,False,E,132.7,2.1,45.477516,9.234598,19.0,5.0,-87.8,-81.3,-70.2,-79.8,0,0,0,0,12,13,18,19,0,0,0,0, 18
61,23 Oct with GPS/23Oct23 153640.1.csv,False,E,132.7,1.7,45.477516,9.234598,19.0,2.0,-88.1,-81.4,-70.4,-80.1,0,0,0,0,12,13,18,19,0,0,0,0, 18
62,23 Oct with GPS/23Oct23 153640.1.csv,False,E,132.8,1.6,45.47752,9.234598,19.0,3.0,-88.6,-81.9,-70.9,-80.1,0,0,0,0,12,13,18,19,0,0,0,0, 18
63,23 Oct with GPS/23Oct23 153640.1.csv,False,E,132.7,1.6,45.47752,9.234598,19.0,2.0,-88.1,-88.7,-82.4,-71.5,-80.0,0,0,0,12,12,13,18,19,0,0,0, 18
64,23 Oct with GPS/23Oct23 153640.1.csv,False,E,132.7,1.7,45.47752,9.234596,19.0,2.0,-87.4,-83.0,-72.2,-79.5,0,0,0,0,12,13,18,19,0,0,0,0, 18
65,23 Oct with GPS/23Oct23 153640.1.csv,False,E,132.6,2.1,45.47752,9.234598,19.0,5.0,-87.0,-82.3,-72.3,-78.7,0,0,0,0,12,13,18,19,0,0,0,0, 18
66,23 Oct with GPS/23Oct23 153640.1.csv,False,E,132.7,2.1,45.47752,9.234598,19.0,5.0,-87.1,-87.2,-82.4,-82.5,-72.2,-78.8,-79.0,0,12,12,13,13,18,19,19,0, 18
67,23 Oct with GPS/23Oct23 153640.1.csv,False,E,132.7,1.8,45.477524,9.234602,19.0,2.0,-87.4,-82.7,-72.2,-79.2,0,0,0,0,12,13,18,19,0,0,0,0, 18
68,23 Oct with GPS/23Oct23 153640.1.csv,False,E,132.8,2.0,45.477524,9.234602,19.0,5.0,-88.7,-82.3,-71.3,-81.0,-80.6,0,0,0,12,13,18,19,19,0,0,0, 18
69,23 Oct with GPS/23Oct23 153640.1.csv,False,E,127.4,1.7,45.477524,9.234603,19.0,3.0,-88.6,-82.4,-70.9,-71.2,-80.5,-80.6,0,0,12,13,18,18,19,19,0,0, 18
70,23 Oct with GPS/23Oct23 153640.1.csv,False,E,118.4,1.6,45.477524,9.2346,16.0,2.0,-87.9,-83.5,-83.6,-73.6,-80.4,0,0,0,12,13,13,18,19,0,0,0, 18
71,23 Oct with GPS/23Oct23 153640.1.csv,False,E,85.3,1.2,45.477524,9.2346,18.0,4.0,-88.1,-82.2,-71.8,-79.9,0,0,0,0,12,13,18,19,0,0,0,0, 18
72,23 Oct with GPS/23Oct23 153640.1.csv,False,S,16.9,709.6,45.477528,9.234591,26.0,24.0,-95.0,-80.1,-68.8,-81.2,0,0,0,0,12,13,18,19,0,0,0,0, 18
73,23 Oct with GPS/23Oct23 153640.1.csv,False,S,20.4,1111.4,45.477528,9.234591,26.0,24.0,-88.3,-79.8,-69.2,-82.0,0,0,0,0,12,13,18,19,0,0,0,0, 18
74,23 Oct with GPS/23Oct23 153640.1.csv,False,S,20.4,1152.1,45.477528,9.234591,26.0,24.0,-87.4,-79.4,-69.3,-81.8,0,0,0,0,12,13,18,19,0,0,0,0, 18
75,23 Oct with GPS/23Oct23 153640.1.csv,False,S,20.6,1140.7,45.477528,9.234593,26.0,24.0,-87.3,-79.8,-69.0,-81.6,0,0,0,0,12,13,18,19,0,0,0,0, 18
76,23 Oct with GPS/23Oct23 153640.1.csv,False,S,20.6,1144.8,45.477528,9.234596,26.0,24.0,-87.2,-79.8,-69.2,-81.6,0,0,0,0,12,13,18,19,0,0,0,0, 18
77,23 Oct with GPS/23Oct23 153640.1.csv,False,S,20.5,1153.2,45.477528,9.234596,26.0,24.0,-87.4,-79.9,-69.2,-81.6,0,0,0,0,12,13,18,19,0,0,0,0, 18
78,23 Oct with GPS/23Oct23 153640.1.csv,False,S,20.5,1141.0,45.477528,9.234596,26.0,24.0,-87.4,-79.9,-69.1,-81.5,0,0,0,0,12,13,18,19,0,0,0,0, 18
79,23 Oct with GPS/23Oct23 153640.1.csv,False,S,20.5,1116.9,45.477528,9.2346,26.0,23.0,-99.8,-87.8,-79.9,-69.5,-82.0,0,0,0,11,12,13,18,19,0,0,0, 18
80,23 Oct with GPS/23Oct23 153640.1.csv,False,S,20.6,1097.4,45.477531,9.234602,26.0,23.0,-89.7,-79.9,-69.5,-81.9,0,0,0,0,11,13,18,19,0,0,0,0, 18
81,23 Oct with GPS/23Oct23 153640.1.csv,False,S,20.5,1113.7,45.477531,9.234602,26.0,23.0,-88.6,-79.8,-69.5,-82.0,0,0,0,0,11,13,18,19,0,0,0,0, 18
82,23 Oct with GPS/23Oct23 153640.1.csv,False,S,20.5,1040.4,45.477528,9.234602,26.0,22.0,-89.0,-79.8,-69.5,-82.1,0,0,0,0,11,13,18,19,0,0,0,0, 18
83,23 Oct with GPS/23Oct23 153640.1.csv,False,S,20.6,1125.2,45.477528,9.234602,26.0,24.0,-89.0,-79.8,-69.6,-82.2,0,0,0,0,11,13,18,19,0,0,0,0, 18
84,23 Oct with GPS/23Oct23 153640.1.csv,False,S,20.6,1050.3,45.477531,9.234603,26.0,23.0,-101.9,-98.5,-79.6,-68.6,-81.0,0,0,0,12,12,13,18,19,0,0,0, 18
85,23 Oct with GPS/23Oct23 153640.1.csv,False,S,20.6,966.0,45.477528,9.234605,26.0,22.0,-91.7,-82.6,-83.3,-72.2,-84.0,0,0,0,12,13,13,18,19,0,0,0, 18
86,23 Oct with GPS/23Oct23 153640.1.csv,False,S,20.6,968.6,45.477528,9.234605,26.0,20.0,-90.0,-81.1,-72.5,-84.0,0,0,0,0,12,13,18,19,0,0,0,0, 18
87,23 Oct with GPS/23Oct23 153640.1.csv,False,S,20.6,984.7,45.477528,9.234605,26.0,20.0,-90.1,-80.2,-73.0,-84.4,0,0,0,0,12,13,18,19,0,0,0,0, 18
88,23 Oct with GPS/23Oct23 153640.1.csv,False,S,20.6,992.4,45.477528,9.234603,26.0,20.0,-90.1,-79.9,-73.8,-84.8,0,0,0,0,12,13,18,19,0,0,0,0, 18
89,23 Oct with GPS/23Oct23 153640.1.csv,False,S,20.7,669.6,45.477528,9.234602,26.0,20.0,-90.3,-80.1,-74.1,-74.4,-84.5,0,0,0,12,13,18,18,19,0,0,0, 18
90,23 Oct with GPS/23Oct23 153640.1.csv,False,S,111.4,1.7,45.477528,9.234603,21.0,2.0,-89.3,-79.8,-73.9,-72.5,-83.5,0,0,0,12,13,18,18,19,0,0,0, 18
91,23 Oct with GPS/23Oct23 153640.1.csv,False,S,114.6,1.8,45.477528,9.234603,20.0,5.0,-100.1,-96.5,-89.2,-79.8,-72.8,-83.6,0,0,11,11,12,13,18,19,0,0, 18
92,23 Oct with GPS/23Oct23 153640.1.csv,False,S,115.0,1.7,45.477528,9.234605,20.0,2.0,-87.6,-79.8,-73.5,-83.8,0,0,0,0,11,13,18,19,0,0,0,0, 18
93,23 Oct with GPS/23Oct23 153640.1.csv,False,S,138.4,1.6,45.477528,9.234605,20.0,2.0,-86.9,-79.7,-73.8,-83.7,0,0,0,0,11,13,18,19,0,0,0,0, 18
94,23 Oct with GPS/23Oct23 153640.1.csv,False,S,109.6,1.6,45.477524,9.234603,16.0,2.0,-86.9,-79.6,-73.0,-83.8,0,0,0,0,11,13,18,19,0,0,0,0, 18
95,23 Oct with GPS/23Oct23 153640.1.csv,False,S,111.4,2.0,45.477528,9.234605,16.0,3.0,-86.6,-79.6,-72.7,-83.9,0,0,0,0,11,13,18,19,0,0,0,0, 18
96,23 Oct with GPS/23Oct23 153640.1.csv,False,S,110.0,1.6,45.477528,9.234609,16.0,3.0,-87.6,-79.4,-72.7,-84.3,0,0,0,0,11,13,18,19,0,0,0,0, 18
